image_name,caption,width,height,seed,name
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/7881aa7d-9200-4be0-ac91-0a5819ec5930.webp,"the interior of a futuristic sports car, designed by zaha hadid, trending on artstation, 8 k, photorealistic, hyper detailed, unreal engine 5, imax quality, cinematic, epic lighting ",704,512,3628660666,7881aa7d-9200-4be0-ac91-0a5819ec5930.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/69ecdb22-3418-4dc5-9982-d5f655669e6a.webp,"the interior of a futuristic sports car, designed by zaha hadid, trending on artstation, 8 k, photorealistic, hyper detailed, unreal engine 5, imax quality, cinematic, epic lighting ",704,512,1768529910,69ecdb22-3418-4dc5-9982-d5f655669e6a.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/f08e1732-2321-4931-8bc2-3ce690c0ee47.webp,"the interior of a futuristic sports car, designed by zaha hadid, trending on artstation, 8 k, photorealistic, hyper detailed, unreal engine 5, imax quality, cinematic, epic lighting ",704,512,293203054,f08e1732-2321-4931-8bc2-3ce690c0ee47.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/bae6916c-68c7-4acd-9a59-32834f319ec6.webp,"the interior of a futuristic sports car, designed by zaha hadid, trending on artstation, 8 k, photorealistic, hyper detailed, unreal engine 5, imax quality, cinematic, epic lighting ",704,512,3858178471,bae6916c-68c7-4acd-9a59-32834f319ec6.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/5ed18dd5-3091-4d86-8d1e-b262f08374c7.webp,"the interior of a futuristic sports car, designed by zaha hadid, trending on artstation, 8 k, photorealistic, hyper detailed, unreal engine 5, imax quality, cinematic, epic lighting ",704,512,3759202130,5ed18dd5-3091-4d86-8d1e-b262f08374c7.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/9aaf5222-71ae-476f-a9bc-940418958ec6.webp,"the interior of a futuristic sports car, designed by zaha hadid, trending on artstation, 8 k, photorealistic, hyper detailed, unreal engine 5, imax quality, cinematic, epic lighting ",704,512,1191164654,9aaf5222-71ae-476f-a9bc-940418958ec6.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/e83d129e-a0bc-401a-a1d4-e582ded49140.webp,"the interior of a futuristic sports car, designed by zaha hadid, trending on artstation, 8 k, photorealistic, hyper detailed, unreal engine 5, imax quality, cinematic, epic lighting ",704,512,989657366,e83d129e-a0bc-401a-a1d4-e582ded49140.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/d6a61e77-5c0a-4398-b09a-5154881b7ba8.webp,a room by adonna khare and aaron horkey ,704,512,598151612,d6a61e77-5c0a-4398-b09a-5154881b7ba8.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/016a8c6f-5d57-4abe-879f-7b3baf4d6af3.webp,a room by adonna khare and aaron horkey ,704,512,16358401,016a8c6f-5d57-4abe-879f-7b3baf4d6af3.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/04a989fd-c4a7-4620-847c-2559c99935b2.webp,a room by adonna khare and aaron horkey ,704,512,1270126668,04a989fd-c4a7-4620-847c-2559c99935b2.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/4af22194-061b-40a1-b0f9-e319bd0e789f.webp,a room by adonna khare and aaron horkey ,704,512,3970693323,4af22194-061b-40a1-b0f9-e319bd0e789f.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/f3b7ae61-4493-4355-8b01-bd949a1b334c.webp,"sharp, intricate fine details, breathtaking, digital art portrait of a red haired girl with green eyes softly smiling in a dreamy, mesmerizing scenery with fireflies, art by vittorio reggianini ",512,512,4190673170,f3b7ae61-4493-4355-8b01-bd949a1b334c.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/85ec530b-4870-4886-9aae-ea93bad2be5a.webp,"sharp, intricate fine details, breathtaking, digital art portrait of a red haired girl with green eyes softly smiling in a dreamy, mesmerizing scenery with fireflies, art by vittorio reggianini ",512,512,1535320295,85ec530b-4870-4886-9aae-ea93bad2be5a.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/4e33dbd0-c25c-4688-9fb6-f0b1b705bec1.webp,"sharp, intricate fine details, breathtaking, digital art portrait of a red haired girl with green eyes softly smiling in a dreamy, mesmerizing scenery with fireflies, art by vittorio reggianini ",512,512,4190152587,4e33dbd0-c25c-4688-9fb6-f0b1b705bec1.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/a6a8d3c5-b103-4a8f-8511-68c9939c6c88.webp,"sharp, intricate fine details, breathtaking, digital art portrait of a red haired girl with green eyes softly smiling in a dreamy, mesmerizing scenery with fireflies, art by vittorio reggianini ",512,512,1951422660,a6a8d3c5-b103-4a8f-8511-68c9939c6c88.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/afa61a55-044b-49b7-a8e0-961247c809e1.webp,"sharp, intricate fine details, breathtaking, digital art portrait of a red haired girl with green eyes softly smiling in a dreamy, mesmerizing scenery with fireflies, art by vittorio reggianini ",512,512,2496683919,afa61a55-044b-49b7-a8e0-961247c809e1.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/1a0db902-5a8b-4758-834a-ce00ccc8c9a9.webp,"sharp, intricate fine details, breathtaking, digital art portrait of a red haired girl with green eyes softly smiling in a dreamy, mesmerizing scenery with fireflies, art by vittorio reggianini ",512,512,3886625436,1a0db902-5a8b-4758-834a-ce00ccc8c9a9.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/ba2f0a73-204d-4419-bea3-b1ecd85b3bad.webp,"sharp, intricate fine details, breathtaking, digital art portrait of a red haired girl with green eyes softly smiling in a dreamy, mesmerizing scenery with fireflies, art by vittorio reggianini ",512,512,3917613086,ba2f0a73-204d-4419-bea3-b1ecd85b3bad.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/dc10b5ca-a34d-4cb7-bfba-85b697e8d769.webp,"sharp, intricate fine details, breathtaking, digital art portrait of a red haired girl with green eyes softly smiling in a dreamy, mesmerizing scenery with fireflies, art by vittorio reggianini ",512,512,404290760,dc10b5ca-a34d-4cb7-bfba-85b697e8d769.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/bdceef65-1c0e-470d-9920-5ba8b9f08fb5.webp,"sharp, intricate fine details, breathtaking, digital art portrait of a red haired girl with green eyes softly smiling in a dreamy, mesmerizing scenery with fireflies, art by vittorio reggianini ",512,512,4023126289,bdceef65-1c0e-470d-9920-5ba8b9f08fb5.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/a76d067d-e0ce-4cd3-aebb-9aeb77e40de8.webp,"highly detailed photo of dreamy mountains and sea of clouds, sunlit sky, art by raphael lacoste and andreas rocha, super wide angle, concept art, 8 k detail post - processing ",960,512,2044993557,a76d067d-e0ce-4cd3-aebb-9aeb77e40de8.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/0cef698b-7f17-4f6d-9618-6f26821cf43f.webp,"highly detailed photo of dreamy mountains and sea of clouds, sunlit sky, art by raphael lacoste and andreas rocha, super wide angle, concept art, 8 k detail post - processing ",960,512,1976564361,0cef698b-7f17-4f6d-9618-6f26821cf43f.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/b3204aa6-cac7-4b7c-8b43-4259601b3918.webp,"highly detailed photo of dreamy mountains and sea of clouds, sunlit sky, art by raphael lacoste and andreas rocha, super wide angle, concept art, 8 k detail post - processing ",960,512,3484342777,b3204aa6-cac7-4b7c-8b43-4259601b3918.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/f3888ad7-9b2e-4fdd-9f8b-e1596fb6ba8c.webp,"highly detailed photo of dreamy mountains and sea of clouds, sunlit sky, art by raphael lacoste and andreas rocha, super wide angle, concept art, 8 k detail post - processing ",960,512,3504169320,f3888ad7-9b2e-4fdd-9f8b-e1596fb6ba8c.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/a8a796c6-54de-49f1-88f1-dc587e31ee34.webp,"a tiny person riding a mole, fantasy, d & d, trending on artstation ",704,512,905571344,a8a796c6-54de-49f1-88f1-dc587e31ee34.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/dabc8aad-a2b5-443f-9c53-19b02582ec28.webp,"a tiny person riding a mole, fantasy, d & d, trending on artstation ",704,512,1984928871,dabc8aad-a2b5-443f-9c53-19b02582ec28.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/41b37f38-bc6d-446f-93f1-ecd936e7ce23.webp,"a tiny person riding a mole, fantasy, d & d, trending on artstation ",704,512,1527223598,41b37f38-bc6d-446f-93f1-ecd936e7ce23.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/e7e547a8-db35-4b65-82ea-25da80ded348.webp,"a tiny person riding a mole, fantasy, d & d, trending on artstation ",704,512,153985982,e7e547a8-db35-4b65-82ea-25da80ded348.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/c3b81b24-96cc-4766-a941-cb9853be1b7b.webp,"a tiny person riding a mole, fantasy, d & d, trending on artstation ",704,512,2866742037,c3b81b24-96cc-4766-a941-cb9853be1b7b.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/62069807-b24b-4f6d-833e-484cde5234c8.webp,"a tiny person riding a mole, fantasy, d & d, trending on artstation ",704,512,2880648617,62069807-b24b-4f6d-833e-484cde5234c8.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/d2dc896e-85e0-4bbe-b3cb-8f4beed3c946.webp,"a tiny person riding a mole, fantasy, d & d, trending on artstation ",704,512,560357274,d2dc896e-85e0-4bbe-b3cb-8f4beed3c946.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/950207bc-4e4e-4ea6-bae4-b55d4895c38b.webp,"a tiny person riding a mole, fantasy, d & d, trending on artstation ",704,512,377994243,950207bc-4e4e-4ea6-bae4-b55d4895c38b.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/d1e43cd5-20a6-4d61-bf7d-817fbf068921.webp,"a tiny person riding a mole, fantasy, d & d, trending on artstation ",704,512,891437077,d1e43cd5-20a6-4d61-bf7d-817fbf068921.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/313aa0af-1192-4263-97c9-222811171375.webp,"kuwahara jyakaru, pen and ink, intricate line drawings, by craig mullins, ruan jia, kentaro miura, greg rutkowski, loundraw ",512,576,1547111191,313aa0af-1192-4263-97c9-222811171375.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/5b44af03-1a5e-4a86-b5de-be79cd99b971.webp,"kuwahara jyakaru, pen and ink, intricate line drawings, by craig mullins, ruan jia, kentaro miura, greg rutkowski, loundraw ",512,576,611904122,5b44af03-1a5e-4a86-b5de-be79cd99b971.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/f50c8d13-3bd0-4e77-a4c2-b9c6c7e154de.webp,"kuwahara jyakaru, pen and ink, intricate line drawings, by craig mullins, ruan jia, kentaro miura, greg rutkowski, loundraw ",512,576,3273439592,f50c8d13-3bd0-4e77-a4c2-b9c6c7e154de.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/7dba4e22-0fc7-4c54-9033-8a96a0864029.webp,"kuwahara jyakaru, pen and ink, intricate line drawings, by craig mullins, ruan jia, kentaro miura, greg rutkowski, loundraw ",512,576,2190018442,7dba4e22-0fc7-4c54-9033-8a96a0864029.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/821663c1-0c03-4365-b1bf-269c54e9de25.webp,"kuwahara jyakaru, pen and ink, intricate line drawings, by craig mullins, ruan jia, kentaro miura, greg rutkowski, loundraw ",512,576,3438975254,821663c1-0c03-4365-b1bf-269c54e9de25.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/30e7d732-1063-4ea8-a8fc-4c56b155ae33.webp,"kuwahara jyakaru, pen and ink, intricate line drawings, by craig mullins, ruan jia, kentaro miura, greg rutkowski, loundraw ",512,576,1522581134,30e7d732-1063-4ea8-a8fc-4c56b155ae33.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/41fa8fa5-1aca-4b04-aa3b-cdf9fe323dac.webp,"kuwahara jyakaru, pen and ink, intricate line drawings, by craig mullins, ruan jia, kentaro miura, greg rutkowski, loundraw ",512,576,3770395111,41fa8fa5-1aca-4b04-aa3b-cdf9fe323dac.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/3f38533d-69d8-49c5-9182-3b90ecc03171.webp,"kuwahara jyakaru, pen and ink, intricate line drawings, by craig mullins, ruan jia, kentaro miura, greg rutkowski, loundraw ",512,576,1171892054,3f38533d-69d8-49c5-9182-3b90ecc03171.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/b01dfe43-c4e7-4a69-9778-1678ab6c2809.webp,"kuwahara jyakaru, pen and ink, intricate line drawings, by craig mullins, ruan jia, kentaro miura, greg rutkowski, loundraw ",512,576,1680072820,b01dfe43-c4e7-4a69-9778-1678ab6c2809.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/0a837723-878e-47fd-9c16-720014c5a394.webp,a room by adonna khare and akihiko yoshida ,704,512,598151612,0a837723-878e-47fd-9c16-720014c5a394.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/a636d2b5-91be-4e33-b652-400f806d9fce.webp,a room by adonna khare and akihiko yoshida ,704,512,16358401,a636d2b5-91be-4e33-b652-400f806d9fce.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/d71806e6-3246-4a4d-9b9a-81cb174b82ed.webp,a room by adonna khare and akihiko yoshida ,704,512,1270126668,d71806e6-3246-4a4d-9b9a-81cb174b82ed.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/d4ca45ac-8f24-41ae-9a1a-79af8c80ef90.webp,a room by adonna khare and akihiko yoshida ,704,512,3970693323,d4ca45ac-8f24-41ae-9a1a-79af8c80ef90.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/f7573d17-710b-45e2-9a51-cfe195cd78b2.webp,"highly detailed photo of dreamy mountains and sea of clouds, sunlit sky, art by raphael lacoste and makoto shinkai and andreas rocha, super wide angle, concept art, 8 k detail post - processing ",960,512,2176324699,f7573d17-710b-45e2-9a51-cfe195cd78b2.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/5a84ae8c-dde5-41c3-85e1-cbc8f82e4ea0.webp,"highly detailed photo of dreamy mountains and sea of clouds, sunlit sky, art by raphael lacoste and makoto shinkai and andreas rocha, super wide angle, concept art, 8 k detail post - processing ",960,512,343508374,5a84ae8c-dde5-41c3-85e1-cbc8f82e4ea0.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/54aad4bb-e38c-443b-aa22-f5434c217205.webp,"highly detailed photo of dreamy mountains and sea of clouds, sunlit sky, art by raphael lacoste and makoto shinkai and andreas rocha, super wide angle, concept art, 8 k detail post - processing ",960,512,1215423263,54aad4bb-e38c-443b-aa22-f5434c217205.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/f0dc482f-1dd4-4b05-bf8a-30b9e7fbed6e.webp,"highly detailed photo of dreamy mountains and sea of clouds, sunlit sky, art by raphael lacoste and makoto shinkai and andreas rocha, super wide angle, concept art, 8 k detail post - processing ",960,512,1050492909,f0dc482f-1dd4-4b05-bf8a-30b9e7fbed6e.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/5b625d24-a3b5-4361-934c-eb504e61af0c.webp,"photography of sensual cleopatra with bondage, deep focus, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and gil elvgren ",576,512,2178450124,5b625d24-a3b5-4361-934c-eb504e61af0c.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/31c24c18-5108-4567-af38-cd1c882cd8cb.webp,"photography of sensual cleopatra with bondage, deep focus, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and gil elvgren ",576,512,3503386876,31c24c18-5108-4567-af38-cd1c882cd8cb.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/72096daf-e334-41d3-8b8a-9633170662cd.webp,"photography of sensual cleopatra with bondage, deep focus, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and gil elvgren ",576,512,4276187329,72096daf-e334-41d3-8b8a-9633170662cd.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/6aa32d66-8f33-4042-b55f-0491de746482.webp,"photography of sensual cleopatra with bondage, deep focus, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and gil elvgren ",576,512,2075301912,6aa32d66-8f33-4042-b55f-0491de746482.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/c9d264cf-7616-49a6-8e0c-3bd3b67489e3.webp,"photography of sensual cleopatra with bondage, deep focus, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and gil elvgren ",576,512,2990447199,c9d264cf-7616-49a6-8e0c-3bd3b67489e3.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/aafddbf3-d9a7-49e5-bc8d-4b2be8519ced.webp,"photography of sensual cleopatra with bondage, deep focus, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and gil elvgren ",576,512,1788654067,aafddbf3-d9a7-49e5-bc8d-4b2be8519ced.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/324c7182-afc8-4b47-b6d6-7d815735a387.webp,"photography of sensual cleopatra with bondage, deep focus, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and gil elvgren ",576,512,2640806560,324c7182-afc8-4b47-b6d6-7d815735a387.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/1c428b3c-eb5b-44db-b07b-1aa46cbebf14.webp,"photography of sensual cleopatra with bondage, deep focus, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and gil elvgren ",576,512,137497037,1c428b3c-eb5b-44db-b07b-1aa46cbebf14.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/1437391d-6846-47db-99aa-b74295d2a410.webp,"photography of sensual cleopatra with bondage, deep focus, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and gil elvgren ",576,512,2293541013,1437391d-6846-47db-99aa-b74295d2a410.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/789f7269-6855-47f2-b8ad-81c956f145e7.webp,ultra wide angle color photo of angie harmon dressed in a white blouse and black dress pants as jen walters looking at herself in a bathroom mirror and seeing her reflection as the green skinned she hulk ,1024,512,1930798961,789f7269-6855-47f2-b8ad-81c956f145e7.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/c591a252-3248-4fdb-992f-ba766ecd31e9.webp,ultra wide angle color photo of angie harmon dressed in a white blouse and black dress pants as jen walters looking at herself in a bathroom mirror and seeing her reflection as the green skinned she hulk ,1024,512,1469663678,c591a252-3248-4fdb-992f-ba766ecd31e9.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/6ddc195a-a1e9-4064-9cbc-23d89e42eb2a.webp,ultra wide angle color photo of angie harmon dressed in a white blouse and black dress pants as jen walters looking at herself in a bathroom mirror and seeing her reflection as the green skinned she hulk ,1024,512,2643654915,6ddc195a-a1e9-4064-9cbc-23d89e42eb2a.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/f165e077-b520-4c54-a308-d1383e094da3.webp,ultra wide angle color photo of angie harmon dressed in a white blouse and black dress pants as jen walters looking at herself in a bathroom mirror and seeing her reflection as the green skinned she hulk ,1024,512,3503154669,f165e077-b520-4c54-a308-d1383e094da3.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/d67d94c1-0304-4e9e-9015-510ce313959d.webp,ultra wide angle color photo of angie harmon dressed in a white blouse and black dress pants as jen walters looking at herself in a bathroom mirror and seeing her reflection as the green skinned she hulk ,1024,512,1924552086,d67d94c1-0304-4e9e-9015-510ce313959d.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/71233b5b-6522-4e8e-8855-b4a4800b0d56.webp,ultra wide angle color photo of angie harmon dressed in a white blouse and black dress pants as jen walters looking at herself in a bathroom mirror and seeing her reflection as the green skinned she hulk ,1024,512,725552068,71233b5b-6522-4e8e-8855-b4a4800b0d56.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/b63ada06-74a0-4402-927b-e4ebf24b8656.webp,ultra wide angle color photo of angie harmon dressed in a white blouse and black dress pants as jen walters looking at herself in a bathroom mirror and seeing her reflection as the green skinned she hulk ,1024,512,3717469701,b63ada06-74a0-4402-927b-e4ebf24b8656.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/94b4e083-d47d-49db-af90-a4b0da6301cb.webp,ultra wide angle color photo of angie harmon dressed in a white blouse and black dress pants as jen walters looking at herself in a bathroom mirror and seeing her reflection as the green skinned she hulk ,1024,512,3082407727,94b4e083-d47d-49db-af90-a4b0da6301cb.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/4ebd12cd-188a-41a2-8347-999844e1022f.webp,ultra wide angle color photo of angie harmon dressed in a white blouse and black dress pants as jen walters looking at herself in a bathroom mirror and seeing her reflection as the green skinned she hulk ,1024,512,3590845979,4ebd12cd-188a-41a2-8347-999844e1022f.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/783f7d7e-754b-444b-a51c-b98a3bcb156b.webp,"portrait of beautiful android, circuitry visible in head, in the style of ex machina, orange and teal color palette, alphonse mucha, greg rutkowski, award winning, ultrarealistic, 8 k, artstation ",512,512,3189183391,783f7d7e-754b-444b-a51c-b98a3bcb156b.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/1bd726ce-01ed-4a2e-86fa-ad82908f3904.webp,"highly detailed portrait of a majestic lioness queen as a beautiful woman. d & d, art by anton pieck and greg rutkowski and alphonse mucha and magali villeneuve. trending on artstation, intricate details, energetic composition, golden ratio, concept art, illustration, elegant art ",512,512,3808218475,1bd726ce-01ed-4a2e-86fa-ad82908f3904.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/9ff43201-ca05-49d1-b42c-6bbb052a6e0e.webp,"highly detailed portrait of a majestic lioness queen as a beautiful woman. d & d, art by anton pieck and greg rutkowski and alphonse mucha and magali villeneuve. trending on artstation, intricate details, energetic composition, golden ratio, concept art, illustration, elegant art ",512,512,2782254166,9ff43201-ca05-49d1-b42c-6bbb052a6e0e.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/e7d72ac2-d13a-439e-9ad4-6f9230b41519.webp,"highly detailed portrait of a majestic lioness queen as a beautiful woman. d & d, art by anton pieck and greg rutkowski and alphonse mucha and magali villeneuve. trending on artstation, intricate details, energetic composition, golden ratio, concept art, illustration, elegant art ",512,512,1456486147,e7d72ac2-d13a-439e-9ad4-6f9230b41519.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/cee1e899-3772-43dd-8eba-9f1d39442c1f.webp,"highly detailed portrait of a majestic lioness queen as a beautiful woman. d & d, art by anton pieck and greg rutkowski and alphonse mucha and magali villeneuve. trending on artstation, intricate details, energetic composition, golden ratio, concept art, illustration, elegant art ",512,512,3601540624,cee1e899-3772-43dd-8eba-9f1d39442c1f.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/4d04ba6a-2831-454d-9e5a-d7340daa6e3f.webp,"highly detailed portrait of a majestic lioness queen as a beautiful woman. d & d, art by anton pieck and greg rutkowski and alphonse mucha and magali villeneuve. trending on artstation, intricate details, energetic composition, golden ratio, concept art, illustration, elegant art ",512,512,1352097099,4d04ba6a-2831-454d-9e5a-d7340daa6e3f.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/68cf1502-3fed-4ad9-887a-34635c93bb11.webp,"highly detailed portrait of a majestic lioness queen as a beautiful woman. d & d, art by anton pieck and greg rutkowski and alphonse mucha and magali villeneuve. trending on artstation, intricate details, energetic composition, golden ratio, concept art, illustration, elegant art ",512,512,1284066867,68cf1502-3fed-4ad9-887a-34635c93bb11.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/40fa5554-a913-4c3f-8b0c-b2f94161908e.webp,"highly detailed portrait of a majestic lioness queen as a beautiful woman. d & d, art by anton pieck and greg rutkowski and alphonse mucha and magali villeneuve. trending on artstation, intricate details, energetic composition, golden ratio, concept art, illustration, elegant art ",512,512,531449056,40fa5554-a913-4c3f-8b0c-b2f94161908e.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/27311790-84a7-4f83-9f27-6661e24c7ebc.webp,"highly detailed portrait of a majestic lioness queen as a beautiful woman. d & d, art by anton pieck and greg rutkowski and alphonse mucha and magali villeneuve. trending on artstation, intricate details, energetic composition, golden ratio, concept art, illustration, elegant art ",512,512,1586905175,27311790-84a7-4f83-9f27-6661e24c7ebc.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/2f466de4-f878-447a-950b-c19d8c14f3f9.webp,"highly detailed portrait of a majestic lioness queen as a beautiful woman. d & d, art by anton pieck and greg rutkowski and alphonse mucha and magali villeneuve. trending on artstation, intricate details, energetic composition, golden ratio, concept art, illustration, elegant art ",512,512,1023817844,2f466de4-f878-447a-950b-c19d8c14f3f9.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/3c880bf3-1804-4aa3-a497-7882d1b043a4.webp,"comic characters, by yoneyama mai ",512,576,3601048456,3c880bf3-1804-4aa3-a497-7882d1b043a4.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/f73fc916-df8a-4cbc-809b-6a6daff34007.webp,"comic characters, by yoneyama mai ",512,576,1468584649,f73fc916-df8a-4cbc-809b-6a6daff34007.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/a80b5eef-ac1a-4af0-b065-20464f0c33bd.webp,"comic characters, by yoneyama mai ",512,576,3101158306,a80b5eef-ac1a-4af0-b065-20464f0c33bd.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/2e951aa2-a218-4234-8fed-9f56fd04218d.webp,"comic characters, by yoneyama mai ",512,576,199298630,2e951aa2-a218-4234-8fed-9f56fd04218d.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/da345e12-be58-4b8e-8103-11add0ada2b1.webp,"comic characters, by yoneyama mai ",512,576,3697413270,da345e12-be58-4b8e-8103-11add0ada2b1.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/c1aec0b5-1331-4ae4-9bb1-9f24c8bd6a0d.webp,"comic characters, by yoneyama mai ",512,576,4121801613,c1aec0b5-1331-4ae4-9bb1-9f24c8bd6a0d.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/05801008-1792-4544-9077-ea22c8f9e6a5.webp,"comic characters, by yoneyama mai ",512,576,2047195006,05801008-1792-4544-9077-ea22c8f9e6a5.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/1d45ce05-dbbe-465d-bbe8-529d954e6817.webp,"comic characters, by yoneyama mai ",512,576,2191060955,1d45ce05-dbbe-465d-bbe8-529d954e6817.webp
/scr/dataset/yuke/zepeng/diffusiondb/part-000085/9a40c2bb-3321-4c38-9301-a2fa144498c3.webp,"comic characters, by yoneyama mai ",512,576,3545548037,9a40c2bb-3321-4c38-9301-a2fa144498c3.webp
